SC_type,AB_compound,Def_site,Impuirty_atom,0/-1 NN,0/-1 Error,0/-1 DFT,-2/-3 NN,-2/-3 Error,-2/-3 DFT,-1/-2 NN,-1/-2 Error,-1/-2 DFT,+3/+2 NN,+3/+2 Error,+3/+2 DFT,+2/+1 NN,+2/+1 Error,+2/+1 DFT,+1/0 NN,+1/0 Error,+1/0 DFT
II-VI,CdS,M_A,Se,1.5890971958637237,0.08747245885885872,1.4981089999999997,2.907521814107895,0.08194358974367273,2.9297200000000023,2.2918710470199586,0.06891960393229486,2.3333039999999987,-0.7727140471339226,0.05504692652789784,-0.7991509999999993,0.293290263786912,0.11653873219955946,0.614618,1.0055981025099754,0.08960279698390917,1.0149250000000003
II-VI,CdS,M_A,V,1.9361941009759902,0.06943477948876929,1.954508,3.059856539964676,0.0766561985874335,3.1030779999999973,2.4839152872562407,0.06563508292761915,2.485816999999998,-0.47526721060276034,0.07022577224911881,-0.3196309999999999,0.2714537769556046,0.07711324893961244,-0.027644000000000002,1.2000539779663086,0.07425022205989626,1.3044870000000013
II-VI,CdS,M_A,Zr,2.221599596738815,0.060177311013544996,2.205005,3.215476757287979,0.06538819797919287,3.3051179999999967,2.7047331631183624,0.06620350479721225,2.7500710000000015,-0.46024666726589203,0.08481045213111306,-0.8384299999999998,0.6537512436509132,0.125125088125282,1.212885,1.5600890427827836,0.06968972870827599,1.7533839999999987
II-VI,CdS,M_B,Br,2.2157278090715407,0.10741011527004038,2.234814999999999,3.38522612452507,0.06688751262012198,3.405804000000002,2.9058787286281587,0.09188963754200294,3.097138999999999,-0.8257656872272492,0.05855875486607948,-0.7457630000000001,-0.2693355564028025,0.09430580995198398,-0.40771400000000024,1.3594085425138474,0.13305429948123912,1.6471450000000012
II-VI,CdS,M_B,Cd,2.0737994402647018,0.09925094930656782,2.0891550000000003,3.028205156326294,0.0812617431274677,2.9187600000000025,2.516973966360092,0.08663439072414714,2.3993920000000015,-0.6333461984992027,0.0473954061127686,-0.6483339999999995,1.2246188446879387,0.1039980098673219,1.3427530000000014,1.5457040309906005,0.08823710643427134,1.7128829999999997
II-VI,CdS,M_B,I,2.2571371138095855,0.08283490430544972,2.280855000000001,3.3789872527122498,0.061778198807116415,3.469269999999998,2.924016737937927,0.06565480218064683,3.1482220000000014,-0.8047205179929733,0.06712743402413282,-0.6753239999999999,-0.24420332533773034,0.11660184026819458,-0.3804700000000003,1.4384607523679733,0.10073626085445041,1.707695999999999
II-VI,CdS,M_B,Na,2.2026177525520323,0.04069622285694428,2.232453000000002,3.1069341778755186,0.0709509557229388,3.139748999999998,2.669961178302765,0.0689976688338337,2.8666939999999985,0.88459692299366,0.09633620162030702,0.9455880000000005,1.1688575804233552,0.0795887988548239,1.1568520000000004,1.8030246794223785,0.05926622011669946,1.8988039999999988
II-VI,CdS,M_B,Se,1.5042530834674834,0.12021461461432743,1.91698,3.06579772233963,0.07939196355341988,3.361948999999999,2.366381508111954,0.10807303442283438,2.5009340000000004,-0.8507826387882232,0.054179081662191333,-0.7963120000000002,-0.5307216584682465,0.061484432494982054,-0.4531500000000004,0.15623404355719686,0.12504248559136066,-0.1521930000000002
II-VI,CdS,M_B,Zn,1.9419403791427612,0.11413640038369145,1.8133570000000012,2.9552981674671175,0.08287145937603421,2.784594999999999,2.4145470023155213,0.09192161389651957,2.2322389999999976,-0.7162728235125542,0.045274942434250405,-0.6499769999999999,1.180794808268547,0.09795128658249522,1.2898569999999994,1.406458243727684,0.09959659132161071,1.5586059999999988
II-VI,CdS,M_i_A,Al,2.3082864701747896,0.04750000668668717,2.3805370000000003,3.2462802708148955,0.07330086743442367,3.3759330000000025,2.7951383173465727,0.06003073979183084,3.034074000000003,0.6612449333071708,0.11403450809002967,0.5886759999999996,1.0539434298872947,0.08561046695547038,0.6676989999999997,1.8709753185510636,0.053963799474885145,1.8983649999999987
II-VI,CdS,M_i_A,Be,2.283421206474304,0.046504013855729234,2.244067999999999,3.233134698867798,0.06353837546318589,3.341639999999999,2.7308330118656157,0.06185578016511494,2.648322000000003,-0.7625909224152565,0.04348206538667821,-0.7283100000000003,1.1470795676112175,0.08141549448964587,1.105041,1.6733924061059953,0.06560230481992409,1.430461999999999
II-VI,CdS,M_i_A,Cd,2.3681981384754183,0.04230564679026742,2.4122090000000007,3.3208432495594025,0.06143631920757911,3.4799919999999993,2.8261400401592254,0.0502108286110442,2.7898169999999998,-0.70597702562809,0.04380655082430979,-0.6394030000000004,1.1201902076601982,0.05946360578886096,1.1521729999999997,1.6833798229694366,0.04353105867628145,1.555332
II-VI,CdS,M_i_A,Mo,2.169649291038513,0.050165604422806924,2.2381489999999977,3.049487417936325,0.06357773455288931,3.2751209999999995,2.6085993587970733,0.05816016307813593,2.579167999999999,0.4409820199012756,0.07121753487669912,0.912949,1.1078434944152833,0.06506490002802108,1.3714310000000007,1.7173426568508148,0.0488148468089352,1.8223160000000003
II-VI,CdS,M_i_A,S,1.191498078405857,0.09679274448717097,0.9953840000000007,2.6696754157543183,0.07537195338085599,2.6774860000000014,1.8994871258735657,0.07685615110101936,1.4735530000000008,-0.5020883418619633,0.07055816102479648,-0.5905829999999997,0.08026072705179103,0.07769064092842552,-0.30320000000000025,0.6284459359943867,0.07556067137390048,0.5334639999999998
II-VI,CdS,M_i_A,Sn,2.364256626367569,0.042749001017138674,2.6475429999999993,3.2157680571079252,0.06435401603954921,3.3047940000000002,2.7681528508663176,0.054881496720623806,3.025234999999998,-0.3990969382226467,0.09979363869059585,-0.5286909999999998,1.2848580926656723,0.07585169210997196,1.5176590000000014,1.854128012061119,0.048311820305211486,2.026679000000001
II-VI,CdS,M_i_A,Ta,2.284368634223938,0.03998273597131641,2.5800360000000024,3.1674543619155884,0.05525002546267885,3.0766430000000016,2.7282910645008087,0.052320185890328705,2.7737970000000014,0.6526503443717957,0.08026292011063917,0.722341,1.3037268936634063,0.0651828980808389,1.3629549999999997,1.81056969165802,0.044037097679823604,1.8872830000000012
II-VI,CdS,M_i_B,Cd,2.373751699924469,0.04481715582085248,2.370185000000002,3.3178315818309785,0.06250249508771764,3.53326,2.822343385219574,0.052712863203897335,2.7457880000000014,-0.7014746755361557,0.03731390372066276,-0.6507959999999998,1.1569743603467941,0.04821838078106692,1.2950340000000007,1.70220448076725,0.04130393019224424,1.7517229999999988
II-VI,CdS,M_i_B,Ir,1.9085272818803787,0.09389578886170222,1.7520900000000004,2.9357646048069,0.07908201145701314,2.8149959999999976,2.4070901751518248,0.07274336340110264,2.2657159999999985,-0.0845739227370359,0.09158291700455627,-0.07376799999999997,0.5788313098251819,0.1137070530242943,0.7508060000000005,1.2728731483221054,0.10567220145964719,1.2488969999999997
II-VI,CdS,M_i_B,Rb,2.298223000764847,0.07035422551072883,2.349135,3.453749942779541,0.09190118870162868,3.571989000000001,2.9690471291542053,0.07999416813698683,3.22766,-0.67528588026762,0.05495545233561482,-0.5860139999999998,-0.23938052132725715,0.0633571314415059,-0.3044720000000001,1.6101075500249862,0.0843019879569612,1.763799
II-VI,CdS,M_i_B,Rh,2.0133007049560545,0.05776992987918025,1.722684999999999,3.040580928325653,0.07021647799789105,2.8112699999999973,2.538334834575653,0.055466671344434976,2.3031349999999984,-0.3885467551648617,0.06394780128051604,-0.44782999999999984,0.3740699227899313,0.10171574178091437,0.506184,1.368252095580101,0.06660711365519459,1.0972739999999994
II-VI,CdS,M_i_B,S,1.2059135928750038,0.09990490790497607,1.100529000000001,2.6563425779342653,0.08206404415655977,2.6570889999999996,1.8914251387119294,0.08123743675742064,1.5631240000000006,-0.4565636947751045,0.07065117659672425,-0.09309499999999994,0.08821428845403716,0.07975570829554471,-0.07568200000000001,0.6402376502752304,0.0812085006556504,0.7520050000000004
II-VI,CdS,M_i_B,Te,1.8268114387989045,0.08738419642542479,1.6177909999999986,2.9167961359024046,0.08373821235887877,2.838851000000002,2.3085666060447694,0.07725375882503721,2.091757999999999,0.1179515011201147,0.08499210888890708,0.3792070000000004,0.749135148525238,0.07834675872562673,0.49813900000000044,1.3127628415822983,0.08150979233783114,1.2173200000000006
II-VI,CdS,M_i_B,Ti,2.356618869304657,0.04428371910610773,2.641885000000001,3.2774518966674804,0.059803495051244035,3.3816479999999998,2.827509707212448,0.04720158899575503,3.065038999999999,0.656653618812561,0.07443365826811953,1.0076589999999994,1.3425468027591705,0.0700693047525597,1.4336169999999997,1.8881168603897094,0.04933735335859831,1.8983329999999996
II-VI,CdS,M_i_neut,As,2.0908647567033767,0.05613557560477303,2.195542000000002,3.0122152388095857,0.0682535493830729,2.8049819999999985,2.52248278260231,0.061810971397451356,2.4877139999999978,-0.3762828666716814,0.0648600917230829,-0.532076,0.7944020047783852,0.0743577616521947,0.6357810000000004,1.4738341569900513,0.06564711281898408,1.6940990000000007
II-VI,CdS,M_i_neut,Cd,2.377583408355713,0.037070956159626245,2.383600000000001,3.327237546443939,0.05541313373131342,3.489517000000003,2.831522649526596,0.04532440275657499,2.7628220000000003,-0.7013692140579224,0.03719342422178025,-0.6574680000000005,1.1355178564786912,0.06055508281117081,1.1385999999999992,1.6944320738315581,0.03977307829194053,1.6551249999999988
II-VI,CdS,M_i_neut,Cs,2.2987912774085997,0.07352785559892691,2.319220000000001,3.4392107725143433,0.09441780822881993,3.452809000000001,2.9473827958106993,0.08682934178641495,3.063474,-0.6469947211444378,0.06437802840418959,-0.5743329999999995,-0.22164417766034603,0.07720781585975525,-0.24619900000000006,1.6164730399847032,0.08849567813157883,1.7780280000000002
II-VI,CdS,M_i_neut,Ga,2.3118897497653963,0.05118242358590738,2.2879269999999976,3.2977332770824432,0.06749946016825902,3.3737059999999994,2.8196227848529816,0.05747672818226612,2.9911639999999986,-0.16162091623991728,0.08908441894854607,-0.5018630000000001,0.7159552551805973,0.11638085510846574,0.5776679999999995,1.775549590587616,0.06376675916299306,1.7867979999999997
II-VI,CdS,M_i_neut,Li,2.149196997284889,0.0789645337684299,2.1819140000000012,3.220045733451843,0.0891389826188569,3.338353999999999,2.7678325355052946,0.0843233587834425,3.0115880000000024,-0.8144417226314544,0.05422228584458308,-0.7957329999999994,-0.47896716445684434,0.06695157624265018,-0.4539349999999998,1.597880420088768,0.08803193712738466,1.597479999999999
II-VI,CdS,M_i_neut,Pt,1.7895904034376144,0.08476032098262297,1.9542390000000007,3.0347285866737366,0.052939174100265635,3.353009999999999,2.4436044871807097,0.062239559381677176,2.538428999999998,-0.5131816998124122,0.06439805275339239,-0.45508200000000043,0.11139714638120495,0.10473666162667296,0.20538200000000012,0.9405202999711036,0.09120069318159219,0.6886259999999995
II-VI,CdS,M_i_neut,S,1.230974018573761,0.10266709986835534,1.450972,2.684279364347458,0.09523515694310676,2.7224729999999977,1.9200869977474213,0.09366135463327634,1.9171880000000006,-0.493926327675581,0.06936711212199721,-0.6777629999999996,0.11714109968088451,0.07790701934432305,0.8032210000000004,0.6619686380028724,0.07391622200075584,0.8032210000000004
II-VI,CdSe,M_A,C,1.2042046904563903,0.08787376447715611,1.479061000000001,2.3023706436157227,0.07116381016950946,2.6079409999999976,1.7499781757593156,0.0740686222202896,1.9119939999999993,-0.7676691979169845,0.046075146168633375,-0.9033240000000002,-0.18561461414210498,0.07693964777178036,0.31747400000000014,0.5955101691186429,0.08801915679740767,0.4624330000000004
II-VI,CdSe,M_A,Cu,0.630671352148056,0.09576647091774748,0.3274249999999999,2.336503028869629,0.08134888137805758,2.301582999999998,1.6560048878192901,0.07425081895789609,1.7581830000000012,-0.8879762500524521,0.04322634167228418,-0.9100840000000001,-0.5575950235128403,0.0581762619558996,-0.5392389999999997,-0.09074211837651092,0.07615047859216108,-0.16890300000000022
II-VI,CdSe,M_A,Pb,1.5033405661582946,0.09731264314232338,1.640543999999999,2.6642994940280915,0.07968687740692995,2.940320999999998,2.186237317323685,0.07563681874543468,2.156451,-0.7696995466947556,0.04143365488108705,-0.7171890000000004,-0.3022086717188358,0.0656350383361397,-0.19432700000000017,0.5651189386844635,0.10644586447982539,0.3092919999999998
II-VI,CdSe,M_A,Ru,1.173384925723076,0.07453834879350192,1.1037030000000008,2.378138667345047,0.06464252357795139,2.3688420000000003,1.783625766634941,0.05322473358116875,1.768794999999999,-0.7039312437176705,0.056072604296744905,-0.7871990000000004,0.04770779864047654,0.07228695594702425,0.22143499999999983,0.5892067722976208,0.08139010887437972,0.789897
II-VI,CdSe,M_A,Se,1.3315185874700546,0.07571880762615475,1.3456040000000011,2.446746987104416,0.05502034620698389,2.4606770000000004,1.9187252402305603,0.06214693354032316,1.9350469999999986,-0.7353179946541786,0.04877590221957501,-0.7599809999999999,0.11218772390857339,0.09307802262488332,0.3604789999999998,0.7905746564269066,0.07842119805085139,0.8169189999999995
II-VI,CdSe,M_A,Tl,1.4893222004175186,0.09596730487153932,1.2986030000000002,2.685049456357956,0.06844211659076345,2.488996,2.2107252299785616,0.06359075701374799,2.0460510000000003,-0.7777760073542594,0.04539674423561267,-0.7654299999999994,-0.44082013666629793,0.061016450566683304,-0.4400879999999998,0.5801857449114323,0.08966230693709402,0.8160610000000004
II-VI,CdSe,M_B,Ca,1.9030893474817276,0.053504135454085666,1.940261000000001,2.6763725340366364,0.06696127169069734,2.6957730000000018,2.2888051748275755,0.06194361503995601,2.23885,0.4086828503757715,0.09916479242775283,0.33970799999999995,1.0468663930892945,0.07870943105205763,1.1098769999999996,1.5236372709274293,0.057429979682381005,1.5033910000000004
II-VI,CdSe,M_B,Cd,1.5848897248506546,0.05877742021097945,1.705706,2.4117663860321046,0.05911092120733121,2.4801429999999987,1.9703913897275924,0.05779386297782859,2.002148,-0.6506353214383125,0.03538730972113843,-0.6913769999999995,0.8699871659278869,0.07707705778039674,0.9833919999999999,1.1289603620767594,0.05661082438044151,1.343825000000001
II-VI,CdSe,M_B,Ge,0.9728111624717712,0.07504926522130867,0.7790819999999996,2.2430713295936586,0.0714882867300783,2.1903920000000014,1.5688810706138612,0.0829210836558883,1.179907,-0.5976747766137123,0.05282378508634029,-0.553362,-0.24758558496832847,0.07119160126287748,-0.2688500000000003,0.2411559946835041,0.08174452759322676,0.4260310000000002
II-VI,CdSe,M_B,Hf,1.5133961707353591,0.07779434190399005,1.533532999999999,2.3769929468631745,0.06071318151999395,2.4153740000000004,1.924792394042015,0.06919139933699833,1.8375059999999999,-0.20632265880703926,0.11104456122917541,-0.37404000000000037,0.4158259179443121,0.1067664739482051,0.14758699999999994,1.0547521114349365,0.08962227805449319,1.1213789999999995
II-VI,CdSe,M_B,Os,0.8596065893769265,0.10390078382791396,1.4018930000000007,2.3350306153297424,0.06219773492789971,2.322717999999999,1.7166912972927093,0.0717605130460409,1.8707470000000002,-0.607306181639433,0.07594309023948428,-0.58324,-0.44559296071529386,0.05774163192754933,-0.58324,0.05923911165446043,0.11363344221599056,0.013287000000000049
II-VI,CdSe,M_B,Si,0.8276167437434196,0.09775844028578784,0.6713689999999995,2.201339375972748,0.08018329431936849,2.1763289999999995,1.479723396897316,0.10934789013037728,1.0683679999999998,-0.6741671428084374,0.057864857040748896,-0.6686669999999995,-0.37499691247940065,0.06137901894713988,-0.3597439999999997,0.07600660929456353,0.07455568155220048,0.27030399999999993
II-VI,CdSe,M_i_A,Au,1.5918656051158906,0.08647886858755253,1.458927000000001,2.5372230052947997,0.04490623168524004,2.590627999999999,2.1560682356357574,0.0543156127504299,2.2297169999999986,-0.6794946506619454,0.03626710691471409,-0.7115410000000003,-0.29728816971182825,0.04456928275183079,-0.37345600000000034,1.0282911390066147,0.07871523402618386,1.0140000000000002
II-VI,CdSe,M_i_A,Bi,1.8641637504100799,0.04077750282897148,1.7755439999999982,2.59729408621788,0.053954800728374594,2.6215470000000023,2.238631397485733,0.042690636978764004,2.2140909999999976,0.428268488496542,0.10021891316104957,0.7691969999999992,0.9378935620188713,0.05941221814223272,1.1489150000000004,1.4401008009910583,0.045272802814811046,1.530718
II-VI,CdSe,M_i_A,Cd,1.9471005201339722,0.029365813185344643,1.9630140000000007,2.7548541367053985,0.04470775712712084,2.9397670000000025,2.335194891691208,0.033838633351265565,2.311488999999999,-0.6220329999923706,0.03201059241079775,-0.6477429999999995,0.7685825496912002,0.0562990844125613,0.7629930000000007,1.3249313831329346,0.03312862666480395,1.175730000000001
II-VI,CdSe,M_i_A,F,0.2548511516302824,0.08176627680507076,0.08288399999999996,2.4021163165569304,0.10511355983466457,2.349787000000002,1.7000528186559678,0.09920301373753196,1.789343000000001,-0.8105737686157226,0.05017806442528708,-0.8646799999999999,-0.46011209711432455,0.06388382688539758,-0.5390520000000004,-0.1806887747719884,0.07145632287914833,-0.243051
II-VI,CdSe,M_i_A,Fe,1.8529645651578903,0.03495400904680186,1.7463350000000006,2.6775126516819,0.04997994620539193,2.8321789999999973,2.260283815860748,0.04181319459015469,2.290401000000002,-0.4895213104784489,0.05753980876598842,-0.49957699999999994,0.49891570657491685,0.08026665488542628,0.4246049999999998,1.2609286069869996,0.05216869968169633,1.260010999999999
II-VI,CdSe,M_i_A,K,1.9281821966171264,0.053204330761286424,1.900709999999999,2.8682883262634276,0.07451176038701794,2.9558509999999982,2.454609102010727,0.06401325059344751,2.6211360000000026,-0.634363541007042,0.028171640804626866,-0.6365629999999998,-0.30752807259559634,0.04455499848163551,-0.31796600000000014,1.4049120038747787,0.06507048773060199,1.3475439999999994
II-VI,CdSe,M_i_A,Se,1.0738836541771888,0.06088437219400693,0.9552570000000002,2.2954846918582916,0.03958464016742053,2.265563,1.6500230014324189,0.056997022199291134,1.372501,-0.4080600365996361,0.04529257738604379,-0.34679200000000016,0.13035020213574172,0.06306826831752177,-0.15183099999999988,0.608465751260519,0.05906459993777983,0.5522400000000002
II-VI,CdSe,M_i_B,B,1.8593837440013885,0.05623624012355409,1.7646620000000008,2.607907921075821,0.07437369550569096,2.7952870000000014,2.2503418207168577,0.06701397808657562,2.524871000000001,0.25505109382793306,0.1106474927341064,0.8948859999999998,0.6479223951697349,0.10690784203302088,1.5094909999999988,1.4623112022876739,0.05530250072548069,1.5094909999999988
II-VI,CdSe,M_i_B,Cd,1.9640172123908997,0.033820538245633865,1.9394819999999986,2.7602725625038147,0.042548846097379626,2.9942860000000016,2.3430922269821166,0.03627960893919926,2.291182000000002,-0.6037693068385124,0.03313327270660323,-0.6457739999999996,0.8349274471402168,0.05561208001356434,0.9509860000000001,1.3614857763051986,0.03913359747618109,1.4213439999999993
II-VI,CdSe,M_i_B,Cl,0.481711895018816,0.08598999265125788,0.34898899999999966,2.4756115794181826,0.058827666031024614,2.475074000000002,1.8182250529527664,0.06897178955652415,1.9066279999999989,-0.6994513690471649,0.03425320727997577,-0.6803239999999996,-0.3960241235792637,0.05031616400027551,-0.35506,0.002926281282270793,0.0728966419165331,0.021391999999999967
II-VI,CdSe,M_i_B,La,2.119747394323349,0.0487853352283557,2.336766999999999,2.840181267261505,0.060094429778498396,3.073239999999999,2.5046945214271545,0.048716274056517524,2.7344310000000003,0.8583748191595078,0.06452185517863702,0.6743899999999997,1.2923140972852707,0.04845292578677963,1.2164849999999992,1.7210667341947556,0.04312737173735503,1.9505259999999978
II-VI,CdSe,M_i_B,Pd,1.5795504242181777,0.0568511871462939,1.5236459999999996,2.6475517213344575,0.052547038334760876,2.8558419999999987,2.1734753489494323,0.05323670853687613,2.0595590000000015,-0.6515977814793587,0.037718012871435946,-0.6528440000000006,-0.1631979037076235,0.04706166441733626,-0.22072200000000014,0.5461046554148197,0.0906683400660516,0.23671500000000018
II-VI,CdSe,M_i_B,Se,1.1051099762320518,0.06638257136096606,1.0459989999999997,2.2778843224048613,0.04922737681999425,2.257779999999998,1.6341835767030717,0.0550966888772836,1.4260859999999995,-0.25628104731440543,0.058675453703785414,-0.02457100000000001,0.2091456711292267,0.06339679383179594,0.06484399999999994,0.676693169772625,0.06610570045640247,0.7041019999999997
II-VI,CdSe,M_i_B,Sr,2.1976829886436464,0.05491196073191654,2.378172000000002,2.9734346866607666,0.07906843350004078,3.0458380000000025,2.5544796764850615,0.06430898625633892,2.7734930000000015,-0.5876554802060128,0.037678855153316856,-0.6161250000000001,1.3000080466270447,0.06258913830083973,1.0220440000000006,1.68669253885746,0.053812959269558695,1.5873139999999994
II-VI,CdSe,M_i_neut,Ag,1.841789683699608,0.04636370476818853,1.7940029999999987,2.7498522341251372,0.04644095264062221,2.931455,2.350051522254944,0.0417767611075485,2.559518999999999,-0.7119657710194588,0.037079981979619016,-0.7427819999999992,-0.2874397195875645,0.04823436331457501,-0.37793500000000035,1.3404926151037215,0.059650267379606985,1.2083840000000003
II-VI,CdSe,M_i_neut,Ca,2.117771768569946,0.04682906169318503,2.297032000000001,2.905997282266617,0.06474365182725238,2.9913219999999976,2.4891639769077303,0.05753652010170489,2.668965,-0.5727473296225071,0.044548665687112736,-0.6058549999999995,1.1111511141061783,0.06849406217245954,1.042099,1.644597774744034,0.041898005910894695,1.5914780000000008
II-VI,CdSe,M_i_neut,Cd,1.9539425730705262,0.02927263629213,1.9933450000000004,2.757648140192032,0.03915435789860384,2.9820890000000015,2.3387123584747314,0.032366721737919525,2.3211610000000023,-0.6125029906630516,0.030371910636309955,-0.6642280000000004,0.7974724039435387,0.05493325047970667,0.8777490000000006,1.342694926261902,0.034830648940768545,1.353957999999999
II-VI,CdSe,M_i_neut,Co,1.7755022019147872,0.04909391459444073,1.8085760000000008,2.728884357213974,0.05152340620063313,2.935452999999998,2.2914084255695344,0.04391959070684495,2.558497000000002,-0.634578712284565,0.03440407789912048,-0.7042819999999994,-0.07443207039614208,0.07484248565627043,-0.3546669999999997,0.9589648172259331,0.06162588525859361,1.250993999999999
II-VI,CdSe,M_i_neut,Ni,1.7341978341341018,0.04713187518302243,1.6104300000000005,2.6800422191619875,0.05667722969016038,2.8644209999999974,2.246670514345169,0.05041367153763803,2.1035899999999983,-0.6607642263174057,0.030123959075459027,-0.5337330000000003,-0.07373677876312286,0.07361167752120398,0.005502000000000007,0.9562677547335625,0.06754011226351299,0.7997429999999996
II-VI,CdSe,M_i_neut,P,1.4666197389364242,0.05357846257552054,1.7804909999999992,2.3360359132289887,0.06133396554966978,2.574866,1.8622185349464417,0.05661245989786254,2.060892,-0.2898218110203743,0.07205987073661431,-0.5900710000000006,0.32219422422349453,0.07330370678199521,0.30152700000000004,0.9553775429725647,0.06665425248747281,1.280462
II-VI,CdSe,M_i_neut,Se,1.106243297457695,0.06103986484350861,1.3487610000000012,2.3038038074970246,0.04715662496192789,2.3456520000000007,1.6583656013011931,0.06096744406087195,1.7931620000000001,-0.39654569551348684,0.04887116917927068,-0.6279059999999996,0.1767507128417492,0.05939640463768669,0.7020400000000001,0.6445964589715004,0.06183437085162133,0.8418430000000005
II-VI,CdTe,M_A,Ag,0.44084127321839334,0.09155600313575582,0.174728,2.144445925951004,0.05514731124361954,2.274213000000002,1.496191495656967,0.07503019905900749,1.8202840000000005,-0.8979008555412292,0.040995385569424746,-0.8447419999999998,-0.5872858554124832,0.054935045472568785,-0.4995720000000003,-0.2267837212421,0.06829804860672115,-0.19431699999999988
II-VI,CdTe,M_A,Al,1.418383702635765,0.09043966812761456,1.6381510000000001,2.3823810160160064,0.0591042104696928,2.4920809999999993,1.975669714808464,0.06312521294687962,2.049520999999999,-0.8155953183770179,0.04221616506623095,-0.8357719999999995,-0.39636717960238455,0.07505275277650014,-0.5175659999999999,0.781879597902298,0.1009884330821538,1.1683919999999994
II-VI,CdTe,M_A,As,1.4448847413063048,0.08954561360991864,1.6327479999999999,2.367136204242706,0.04912144037990696,2.387628000000002,1.9384622156620026,0.06790782597152664,2.0168869999999983,-0.7590439409017563,0.04004067517218302,-0.7865159999999995,-0.28765389397740365,0.08061094310002755,-0.47751999999999983,0.7315731421113014,0.09926432528649316,1.1985049999999995
II-VI,CdTe,M_A,Au,0.438203327357769,0.11867297959419086,0.26215099999999997,2.119014286994934,0.06004935937574337,2.263988999999999,1.4715643644332885,0.07315997535532572,1.808264,-0.8394816249608994,0.04640954284547818,-0.8529799999999996,-0.47285477370023726,0.052681342526992116,-0.441559,-0.1919179828837514,0.08401781750578609,-0.128205
II-VI,CdTe,M_A,B,1.3302355706691742,0.1197403722475716,1.4244380000000005,2.280000776052475,0.06449780290952255,2.267182000000001,1.8649066239595413,0.07517985029963811,1.8963430000000012,-0.8768106177449226,0.050730456312139786,-0.9488929999999989,-0.5314339131116868,0.08557482576075874,-0.6316549999999996,0.6622242100536824,0.12399011121781306,0.9165110000000001
II-VI,CdTe,M_A,Ba,1.4698733389377594,0.07936916876747656,1.739227,2.6410989463329315,0.044775918047177114,2.618161,2.1757327139377596,0.07292142202159546,2.194509999999999,-0.6801625207066536,0.04574637637444624,-0.5604970000000004,-0.3532730631530285,0.056965571143273074,-0.3066010000000001,0.2662075593136251,0.10210178721945067,0.0020339999999999803
II-VI,CdTe,M_A,Be,1.0451172322034836,0.1053261574186603,1.4241260000000007,2.2318060994148254,0.07485331267395204,2.2493580000000004,1.702060079574585,0.07899465408942559,1.8645590000000003,-0.8782146364450455,0.045111874477050666,-0.89538,-0.5425048090517521,0.06642130763782582,-0.6195020000000004,0.0028564864791405854,0.08487234693998683,-0.2960170000000003
II-VI,CdTe,M_A,Bi,1.655006578564644,0.07653347941197945,1.7865999999999993,2.544382405281067,0.05413309930215144,2.5622019999999996,2.1639217853546144,0.06194042350684171,2.149583000000001,-0.7522160157561302,0.029219082122311932,-0.7146089999999996,-0.19662071829661726,0.09939406537965328,-0.3985959999999996,0.9105741024017334,0.09096411145143772,1.3592980000000006
II-VI,CdTe,M_A,Br,0.8489031925797462,0.11513869275201885,0.9587649999999999,2.32551651597023,0.0707581356203204,2.2109039999999998,1.7456985324621201,0.09516120105256502,1.6049089999999997,-0.7117530271410942,0.03858466102383963,-0.67305,-0.3414236634969711,0.04457400582096947,-0.7903540000000004,0.3773940712213516,0.10808105324967401,0.6426489999999997
II-VI,CdTe,M_A,C,0.9793143272399902,0.10204873165290783,1.410817000000001,2.1049459666013717,0.07538929729937187,2.173102,1.5482039541006087,0.08900197219522919,1.7768470000000018,-0.8228067561984063,0.0469663122550598,-0.8662640000000004,-0.32972551584243776,0.07517201866247201,-0.2005249999999999,0.36866699680686,0.09607714720877371,0.08878500000000009
II-VI,CdTe,M_A,Ca,1.320657232403755,0.10264242164813975,1.6366560000000008,2.546712076663971,0.05439551555848888,2.4886120000000025,2.0463433057069778,0.08456687413716328,2.091395000000001,-0.7614253595471382,0.040457310535330096,-0.6927039999999993,-0.45463031008839605,0.05727724175850259,-0.4349089999999999,0.19705852856859565,0.1022731219190378,-0.12486799999999987
II-VI,CdTe,M_A,Cd,1.2672039091587066,0.07653939158968022,1.5514450000000006,2.4356705248355865,0.04231000584460342,2.396541999999998,1.9258503556251525,0.04838032573250074,2.012994000000001,-0.7882681354880333,0.027953360318934535,-0.7768189999999998,-0.4558843098580837,0.04180756821236764,-0.49802000000000024,0.19729118533432483,0.09954840793216375,-0.17312800000000014
II-VI,CdTe,M_A,Cl,0.5251423574984073,0.10059948946180138,0.8134060000000003,2.207110497355461,0.06741545252547991,2.0556260000000024,1.5761868834495545,0.08611664933886846,1.4601820000000014,-0.7698053643107414,0.04234803251433874,-0.7062689999999997,-0.4625508084893227,0.05395274971912362,-0.38965499999999975,0.07218911247327923,0.09080182088227845,0.04088199999999993
II-VI,CdTe,M_A,Co,0.8312120124697685,0.07519445179234678,0.9651560000000001,2.2272111117839812,0.04255481042792489,2.1739740000000007,1.625650203227997,0.053056352943427046,1.696764000000001,-0.8594183638691902,0.028119129563671436,-0.9019939999999995,-0.5417240306735038,0.045619816727891435,-0.5831109999999998,-0.09661994529888034,0.05655325103883002,-0.23315000000000013
