(0/-1),Type,AB,Site,M,Ion_Energy.3-Ion_pot_1.1,Ion_Energy.3-Ion_Energy.1,Valence.1-Cov_rad.1,Cov_rad.3-Therm_cond.1,At_vol.1+Mend_num,Electronegativity.3+Therm_cond.1,Electronegativity.2-Ion_pot_1.1,Electronegativity.2-Ion_Energy.1,Period.3-Therm_cond.1,Ion_pot_1.1+Ion_Energy,Ion_Energy.1+Ion_Energy,Elec_Aff.2+Therm_cond.1,Ion_pot_1.1+Ion_pot_1,Ion_Energy.1+Ion_pot_1,At_rad_1.3+Elec_cond,ICSD_vol.3-Therm_cond.1,PBE_gap,Therm_cond.1^-1,Elec_Aff.2-Ion_pot_1.1,MP.1-Mend_num,Elec_Aff.2-Ion_Energy.1,Cov_rad.3+Elec_cond,Ion_pot_1.1/At_wt.1,Electronegativity+At_rad_2,Thermal_expn.1/Ion_Energy,abs(Group.3-Group.2),abs(Ion_rad.3-Ion_rad.2),abs(Electronegativity.3-Electronegativity.2),Ion_pot_2/MP.1,At_wt.3-Elec_Aff.2,abs(Thermal_expn.3-Elec_Aff.3),MP/Electronegativity.3,abs(Elec_Aff.3-CM5),abs(Electronegativity.2-Electronegativity),Ion_pot_2.2-Therm_cond,Elec_Aff.2*Electronegativity,Period.3-Elec_Aff.2,CM1/Cov_rad.3,CM1/Cov_rad.2,Therm_cond/Ion_pot_2.3,Therm_cond.1/At_num.3,MP.1+Elec_cond,CM1/At_rad_2.2,Ion_pot_2.2*CM5,Ox_state.3^-1,abs(Electronegativity.3-At_vol.3),abs(Valence.3-Ox_state.2),Heat_fusion/Elec_Aff.2,abs(At_rad_2.3-At_rad_2.2),At_vol/At_rad_1.1,abs(Elec_Aff.2-Elec_cond),BP/Group.3,Heat_vap.3+Ion_pot_2.2,abs(Group.2-BP),Electronegativity.3*Therm_cond.1,Ion_pot_2/Eps_ion,Electronegativity.3*Heat_vap.1,Group.2*Mend_num.1,exp(PBE_gap),abs(Ion_rad.3-At_vol.2),abs(Group.3-BP),abs(Valence.3-Group),At_wt.3-Density.2,At_vol.1*Cov_rad,abs(At_vol.3-CM5),MP/Cov_rad.3,abs(At_rad_2.2-Group.1)
0.48979934,II-VI,CdTe,M_A,Pd,-0.05220735,-0.052480038,-0.179374358,0.340588468,0.214062382,0.407291169,-0.928321836,-0.928612434,0.139055773,0.243367012,0.243095736,-0.500781431,0.355248612,0.354995836,-0.318707842,0.313254579,-0.527598077,-0.618316648,-0.391247856,-0.995528143,-0.391538453,-0.501408572,-0.195388148,-0.32747911,-0.146914161,1.953820957,1.88785377,0.388691649,0.213433305,0.681271782,0.891282067,-0.560491737,0.049119258,0.35409958,-0.116530581,0.06857773,0.507339299,-0.005524472,-0.013188531,-1.916277549,0.533578337,0.164960591,-0.010172218,0.187071271,0.420220549,0.922360776,1.796674645,0.075048485,0.015373904,0.749925992,-0.603173286,-0.095251251,1.410840472,0.796469818,-0.818931865,0.351891116,-0.355482545,0.623609272,-0.31873192,0.635288724,2.18068013,1.63663943,2.118653875,1.168768147,-0.029626607,0.61744052,0.609773386
1.2,IV-IV,GeSn,M_i_neut,Sc,-0.688188775,-0.688365369,1.827539514,0.928414631,1.921018181,0.712407655,-0.555537636,-0.555712154,1.380519714,-0.890620088,-0.890910278,0.723190629,-0.752269735,-0.752574234,-0.449390876,1.127497488,-1.106846217,0.096039928,-0.644944493,2.089966531,-0.645119012,-0.429608954,-0.09274966,0.80499348,0.272835266,-0.402761456,-0.672844334,-0.521939746,0.21407477,0.230621811,-0.698926235,-0.61341608,-0.819935894,0.667241736,-0.001401145,-0.540307489,-0.038366519,0.003413756,-0.027444161,0.070749582,-0.078332735,-0.975236818,-0.029061388,0.573959034,-1.635616284,-0.802834564,-0.579754953,-0.323683413,-0.651202264,0.618306966,-0.854905878,-0.12634721,-0.408706733,0.473035685,-0.87010113,0.355461569,-0.198450102,0.867601078,-0.364118348,-0.733276349,0.246593697,0.638411073,-0.016917649,-0.086997227,-0.622516955,0.244160748,0.673205282
2.08831629,II-VI,CdS,M_A,In,0.970271922,0.970147313,-1.392206069,-0.013047595,-1.028605924,-0.0214741,-0.018486654,-0.018640222,0.090813462,0.707185253,0.707112922,-0.770519809,0.831062875,0.831031025,0.167303439,-0.149881745,-0.065410538,-0.566487935,0.276813592,-0.666738515,0.276660024,-0.182156524,3.705267034,-0.32747911,-0.890751177,1.752828952,2.028610151,0.629531222,0.216505762,0.366961158,0.54708089,-0.259779964,-0.05805457,-0.376259229,-0.058314031,0.300667226,0.289154848,0.001661098,0.024128419,-1.720764155,0.440997748,-0.082793987,0.005176971,0.201680162,0.406652364,-0.076271172,0.072629889,0.329037135,0.150308363,-0.039578443,-0.267607988,-0.130759617,0.759414619,1.506000893,-0.510208017,0.350309069,-0.256141163,1.121767209,-0.25808225,1.076714584,2.756062174,1.123449398,0.988318453,0.035230829,-0.657648702,0.356315498,0.15964984
1.78660006,II-VI,CdTe,M_A,Bi,0.196798436,0.196530613,-0.179374358,-0.003231511,0.214062382,0.244336597,-0.730228307,-0.730518904,-0.310987252,0.243367012,0.243095736,-0.145225784,0.355248612,0.354995836,0.235515548,-0.436973586,-0.527598077,-0.618316648,-0.746803503,-0.995528143,-0.7470941,-0.142250018,-0.195388148,-0.32747911,-0.146914161,1.618834282,2.230947448,0.491908609,0.213433305,-0.002316646,1.313181038,-0.431615263,0.27264131,0.041088662,0.108609113,-0.305760166,0.404111354,0.0069798,0.013798892,-1.160172528,-0.10198634,0.164960591,-0.004112742,0.239937568,0.406652364,-0.195124195,1.443986889,-0.334610627,-0.087433303,0.749925992,-1.144407637,-0.154431861,0.401075648,1.97902161,-0.665846606,0.351891116,-0.268183082,2.268058378,-0.31873192,1.144442621,3.139650203,2.149829462,0.013759759,1.168768147,-0.74723816,0.32367487,0.95272466
1.74868979,II-VI,CdTe,M_i_B,Ag,-0.417325292,-0.417605113,-0.179374358,-0.363119215,0.214062382,-0.270157814,-0.631181542,-0.63147214,-0.55898436,0.243367012,0.243095736,-0.033581311,0.355248612,0.354995836,0.140984783,-0.065585239,-0.527598077,-0.618316648,-0.858447976,-0.995528143,-0.858738573,0.233693079,-0.195388148,-0.32747911,-0.146914161,-0.686808395,-0.599384812,-0.76319848,0.213433305,0.377546722,-0.301245686,-0.024715202,-0.244640498,-0.115416797,-0.258820704,-0.423302266,0.263806323,0.011762546,0.033856877,-0.812149618,0.021989811,0.164960591,0.041064577,0.119046135,0.381372571,-0.495883986,-0.249825413,-0.463243589,-0.721731717,0.749925992,-0.980902367,-0.017889975,0.169245142,1.032980176,-0.182512454,0.351891116,0.007446408,0.952499093,-0.31873192,0.640105691,0.927108263,-0.672201582,0.582006288,1.168768147,-0.539733304,0.016180682,0.695511205
1.56935935,II-VI,CdTe,M_i_neut,Pd,-0.598509443,-0.598792803,-0.179374358,-0.248512555,0.214062382,-0.025725956,-0.928321836,-0.928612434,-0.55898436,0.243367012,0.243095736,-0.500781431,0.355248612,0.354995836,0.023318894,0.018178099,-0.527598077,-0.618316648,-0.391247856,-0.995528143,-0.391538453,0.113973561,-0.195388148,-0.32747911,-0.146914161,-0.75380573,-0.576074322,-0.60837304,0.213433305,-0.091199943,-0.836227699,-0.218029913,-0.788566079,0.35409958,-0.116530581,0.06857773,-0.198603949,0.01684198,0.071725137,-0.334285078,0.039167234,0.164960591,0.02667224,0.189586865,0.369092713,-0.06989421,0.083165331,0.075048485,-0.747433519,0.749925992,-0.603173286,-0.006053853,0.504177444,0.796469818,-0.412140343,0.351891116,-0.123502786,0.623609272,-0.31873192,-0.705498167,0.735314249,0.354178481,0.923878048,1.168768147,-0.433953043,0.114102565,0.609773386
1.63274782,II-VI,CdTe,M_A,As,-0.399885045,-0.400164525,-0.179374358,0.493397347,0.214062382,0.371079042,-0.884301052,-0.884591649,0.589098797,0.243367012,0.243095736,-0.379892511,0.355248612,0.354995836,-0.293128301,0.065606447,-0.527598077,-0.618316648,-0.512136776,-0.995528143,-0.512427373,-0.661034596,-0.195388148,-0.32747911,-0.146914161,1.618834282,1.835070127,0.411628752,0.213433305,1.129376805,1.022868879,-0.531852521,0.25399561,0.284541598,-0.040260015,-0.058697154,1.082127187,-0.096553641,-0.265031645,-1.66013188,0.756884845,0.164960591,-0.294591266,0.221671835,0.406652364,0.569036662,1.443986889,-0.064235613,-0.280196816,0.749925992,-0.787192966,-0.154431861,0.059987626,1.97902161,-0.784912919,0.351891116,-0.336082664,2.268058378,-0.31873192,1.386172242,3.139650203,2.149829462,1.295792155,1.168768147,-0.393727528,0.748003031,1.595758297
0.27948422,II-VI,CdTe,M_A,K,0.893378043,0.893123829,-0.179374358,-1.091994777,0.214062382,-0.84202722,0.590395222,0.590104625,0.589098797,0.243367012,0.243095736,-0.583554786,0.355248612,0.354995836,1.34396233,-1.904652956,-0.527598077,-0.618316648,-0.308474501,-0.995528143,-0.308765098,0.995085404,-0.195388148,-0.32747911,-0.146914161,2.556796973,2.653216592,1.180021674,0.213433305,1.28588836,0.519206788,0.42756123,0.089718906,-0.401101488,-1.034148871,0.155723593,0.880552907,-0.026278234,-0.473876238,-4.997989996,0.997368776,0.164960591,-0.194903594,-0.616790123,-0.077860341,1.067446642,0.778005402,0.170417127,0.645068047,0.749925992,-0.477173929,0.011273848,1.363137757,-1.332123407,0.354721787,0.351891116,0.313813338,-2.33639912,-0.31873192,2.979199088,0.454533999,0.097069335,0.817906715,1.168768147,1.173665583,-0.60658302,-1.209290982
1.78789567,II-VI,CdTe,M_i_B,Na,0.158546496,0.158277926,-0.179374358,-0.745141414,0.214062382,-1.175460995,0.469338065,0.469047468,0.341101689,0.243367012,0.243095736,-0.552692556,0.355248612,0.354995836,0.918602833,-0.892292974,-0.527598077,-0.618316648,-0.339336731,-0.995528143,-0.339627329,0.632758139,-0.195388148,-0.32747911,-0.146914161,-0.268766786,-0.713749371,-0.275365898,0.213433305,0.71053334,-0.758465728,0.69126521,-0.661772253,-0.592385938,-2.232216403,0.123231063,0.660293832,-0.003715501,-0.080260225,-7.439565563,0.640377063,0.164960591,-0.051995604,-1.846275744,0.381372571,0.345913414,-0.935503913,0.134858716,-0.561245958,0.749925992,-0.524153071,0.100471246,1.913506667,-1.332123407,0.667961207,0.351891116,0.492443425,-2.33639912,-0.31873192,-0.365119921,-0.990831882,-1.185391614,-0.098013075,1.168768147,0.058516746,-0.310225595,-0.333342615
1.79348622,II-VI,CdTe,M_i_neut,Li,0.098804694,0.098534957,-0.179374358,-0.153007006,0.214062382,-1.130195836,0.414312085,0.414021488,0.791144713,0.243367012,0.243095736,-0.502203654,0.355248612,0.354995836,0.321746874,-0.233111917,-0.527598077,-0.618316648,-0.389825633,-0.995528143,-0.39011623,0.014207296,-0.195388148,-0.32747911,-0.146914161,-0.268766786,-0.681641608,-0.304037276,0.213433305,0.927352648,-0.916269778,0.655466189,-0.563927033,-0.679333415,-4.477646336,0.070075082,1.16540346,0.017687705,0.078400445,-14.98057629,0.777796453,0.164960591,-0.020662635,-4.400977262,0.381372571,-0.484623797,-0.935503913,0.076687122,-0.676904065,0.749925992,-0.601008349,0.100471246,4.677619965,-1.332123407,0.625437524,0.351891116,0.468193574,-2.33639912,-0.31873192,-0.914378467,-0.990831882,-1.185391614,0.062962448,1.168768147,-0.667574236,0.195704135,0.052477567
0.65730118,III-V,GaSb,M_B,S,-1.646173228,-1.64646599,0.877589859,1.48871459,0.872467494,1.303510822,-1.468446035,-1.468724796,1.614451717,-1.421496703,-1.421960093,1.01770366,-1.200518512,-1.201004719,-1.602583665,0.733156333,-0.790984426,2.526547839,-1.511717083,0.099356609,-1.511995844,-1.928852983,-0.148134856,0.839772604,0.963074826,-0.317363625,-0.508659897,0.300160814,0.21076253,2.575624059,-0.215057027,-0.481064946,0.573454488,0.262134415,-1.020013615,-0.093330268,2.47313262,0.0618291,0.198338858,-0.092833022,-5.294936439,-0.556664634,0.138087752,-0.072307092,0.39995815,1.156414855,0.801518653,-1.031332054,0.672031656,2.617905021,0.960602376,-3.831575405,-0.272601269,0.450039561,0.188541984,0.347889232,-0.44213728,0.627352655,-0.342634405,0.87253661,0.180929446,-0.36544989,1.338834123,0.080006801,-0.419310205,0.688406995,0.440165619
1.95450761,II-VI,CdS,M_A,V,0.74575048,0.745621485,-1.392206069,0.407176823,-1.028605924,-0.157269577,0.146591287,0.146437719,0.540856487,0.707185253,0.707112922,-0.621186437,0.831062875,0.831031025,-0.41079419,0.298070023,-0.065410538,-0.566487935,0.127480221,-0.666738515,0.127326653,-0.62112809,3.705267034,-0.32747911,-0.890751177,2.288807632,1.799881031,0.715545355,0.216505762,1.176523557,0.818854242,-0.152382903,0.15910072,-0.637101661,0.264439747,0.14344531,0.892095568,0.073936247,0.168245871,-0.636833783,0.842212657,-0.082793987,-0.001638265,0.513508501,0.400141755,0.246605738,-0.632745623,0.156980308,0.09890476,-0.039578443,-0.494926416,-0.03607064,1.157858697,-0.386081974,-0.368202101,0.350309069,-0.152316171,-0.711146851,-0.25808225,0.920109743,1.221710057,2.149829462,1.746258631,0.035230829,-0.201612902,0.715362403,0.331125477
0.38645076,IV-IV,GeSn,M_i_A,Au,-1.322578147,-1.322767135,1.827539514,1.11942573,1.921018181,1.780665408,-1.854150773,-1.854325291,0.480433665,-0.890620088,-0.890910278,2.178408781,-0.752269735,-0.752574234,-0.729060526,1.418848231,-1.106846217,0.096039928,-2.100162646,2.089966531,-2.100337164,-0.629141484,-0.09274966,0.80499348,0.272835266,-0.686808395,-0.760817072,-0.413407672,0.21407477,0.178236613,0.547864303,1.52268851,0.434282623,-1.062033554,-0.592058153,1.625160701,0.491655687,0.012943061,0.042039516,-0.01770439,0.32122108,-0.975236818,0.041750689,0.203517523,-1.635616284,0.243895981,-0.579754953,0.973589247,-0.747433519,0.618306966,1.360258075,0.109124511,0.341891943,-1.419047182,1.632280917,0.355461569,0.671706554,-0.492302902,-0.364118348,-0.249656439,-1.287758419,0.638411073,1.039893592,-0.086997227,-0.422740389,-0.168475971,0.030171644
1.79400285,II-VI,CdSe,M_i_neut,Ag,-0.187193011,-0.187411286,-0.892804776,-0.37027235,-0.792498946,-0.277388357,-0.385008788,-0.385238361,-0.566170865,0.498449879,0.498273158,-0.040924464,0.616928847,0.61678233,0.140984783,-0.072729915,-0.620439243,-0.609864736,-0.612275221,-0.768005561,-0.612504794,0.233693079,-0.127247879,-0.32747911,-0.374515463,-0.686808395,-0.599384812,-0.76319848,0.215559446,0.377546722,-0.301245686,-0.024715202,-0.180446675,-0.115416797,-0.258820704,-0.423302266,0.263806323,0.011393182,0.031296663,-0.812149618,0.022921988,-0.006485697,0.036670418,0.080511854,0.381372571,-0.495883986,-0.249825413,-0.463243589,-0.721731717,0.271438455,-0.980902367,-0.017889975,0.169245142,1.032980176,-0.185027141,0.350407449,-0.014297464,0.808018893,-0.327884112,0.640105691,0.927108263,-0.672201582,0.582006288,0.250602919,-0.600134845,0.016180682,0.695511205
0.06876516,II-VI,CdTe,M_B,P,-1.465515675,-1.465815973,-0.179374358,0.81184665,0.214062382,0.370698665,-0.91731664,-0.917607238,1.105600821,0.243367012,0.243095736,-0.41758141,0.355248612,0.354995836,-0.846553518,0.762220402,-0.527598077,-0.618316648,-0.474447877,-0.995528143,-0.474738474,-0.993690631,-0.195388148,-0.32747911,-0.146914161,2.406744704,-0.402061002,0.305876315,0.213433305,1.722452461,0.908023439,-0.531551691,-0.119830762,0.336710085,-0.123798087,-0.019017337,1.567174473,0.057507744,0.184470849,-1.572734916,1.15801931,0.164960591,0.119918755,0.146881382,0.409108163,0.915318241,1.695499341,-0.020811747,0.088848433,0.749925992,-0.729822124,0.023962935,-0.529619176,1.97902161,-0.784555579,0.351891116,-0.335878885,2.268058378,-0.31873192,1.95790328,0.24891844,-0.307593429,1.431520211,1.168768147,-0.119668328,1.020091542,1.810102843
0.12184058,III-V,InSb,M_A,Pd,-1.42289309,-1.42318149,0.877589859,0.937137327,1.178111624,0.625340795,-1.050248584,-1.050527345,0.647906668,-1.530668525,-1.531145317,0.019161181,-1.30197877,-1.302481022,-1.513095057,1.287395377,-0.680987829,2.526547839,-0.513174604,0.41813815,-0.513453364,-1.258754644,-0.148134856,1.48024298,1.038729872,-0.788263824,0.669783786,-0.556368299,-0.043281193,0.720073629,0.47426898,-0.211772106,-0.438142582,-0.210474914,-0.284334467,0.022029159,0.507339299,-0.007151467,-0.013188531,-0.02677034,-2.405573869,-0.450315055,-0.010172218,0.185902977,0.368495363,1.128210705,0.104061786,0.060021491,2.252037517,0.277959522,-0.69988813,-0.212021235,0.770765909,-0.811871665,0.065262544,-2.716901703,-0.145054802,0.150647184,-0.333411129,-0.138689891,-0.784371191,-1.134286256,2.178668381,0.768969285,0.556090473,0.496362245,-1.060246201
0.08288445,II-VI,CdSe,M_i_A,F,-2.51320576,-2.513469477,-0.892804776,0.813996465,-0.792498946,1.578483164,-2.641073983,-2.641303556,0.783958209,0.498449879,0.498273158,1.397653684,0.616928847,0.61678233,-1.093654401,-0.050878609,-0.620439243,-0.609864736,-2.05085337,-0.768005561,-2.051082943,-1.003408607,-0.127247879,-0.32747911,-0.374515463,-0.284824384,-0.441033883,0.412328006,0.215559446,2.77784342,3.593774186,-1.492475045,1.623361559,3.44942977,-1.290041591,-1.937873394,3.053050872,0.054970821,0.354549997,-4.275382946,0.664843957,-0.006485697,0.221721573,-1.049072727,0.381372571,1.798650847,-0.935503913,-2.120724359,0.036471434,0.271438455,1.208931817,-0.088906707,0.494268558,2.452042326,-1.957885807,0.350407449,-1.262649163,2.48203113,-0.327884112,0.869847888,2.07787235,-1.185391614,0.119638379,0.250602919,-0.714514885,1.028040142,3.224776845
1.75359563,II-VI,CdTe,M_i_A,Li,0.098804694,0.098534957,-0.179374358,-0.153007006,0.214062382,-1.130195836,0.414312085,0.414021488,0.791144713,0.243367012,0.243095736,-0.502203654,0.355248612,0.354995836,0.321746874,-0.233111917,-0.527598077,-0.618316648,-0.389825633,-0.995528143,-0.39011623,0.014207296,-0.195388148,-0.32747911,-0.146914161,-0.268766786,-0.681641608,-0.304037276,0.213433305,0.927352648,-0.916269778,0.655466189,-0.56122994,-0.679333415,-4.477646336,0.070075082,1.16540346,0.017782967,0.079095981,-14.98057629,0.777796453,0.164960591,-0.02087029,-4.431078773,0.381372571,-0.484623797,-0.935503913,0.076687122,-0.676904065,0.749925992,-0.601008349,0.100471246,4.677619965,-1.332123407,0.625437524,0.351891116,0.468193574,-2.33639912,-0.31873192,-0.914378467,-0.990831882,-1.185391614,0.062962448,1.168768147,-0.665036475,0.195704135,0.052477567
1.78789084,II-VI,CdTe,M_i_A,Na,0.158546496,0.158277926,-0.179374358,-0.745141414,0.214062382,-1.175460995,0.469338065,0.469047468,0.341101689,0.243367012,0.243095736,-0.552692556,0.355248612,0.354995836,0.918602833,-0.892292974,-0.527598077,-0.618316648,-0.339336731,-0.995528143,-0.339627329,0.632758139,-0.195388148,-0.32747911,-0.146914161,-0.268766786,-0.713749371,-0.275365898,0.213433305,0.71053334,-0.758465728,0.69126521,-0.654347257,-0.592385938,-2.232216403,0.123231063,0.660293832,-0.003910868,-0.081725532,-7.439565563,0.640377063,0.164960591,-0.052838327,-1.887410438,0.381372571,0.345913414,-0.935503913,0.134858716,-0.561245958,0.749925992,-0.524153071,0.100471246,1.913506667,-1.332123407,0.667961207,0.351891116,0.492443425,-2.33639912,-0.31873192,-0.365119921,-0.990831882,-1.185391614,-0.098013075,1.168768147,0.065503107,-0.310225595,-0.333342615
0.9685819,II-VI,CdTe,M_A,Fe,0.059686105,0.059415604,-0.179374358,0.550700677,0.214062382,0.072328992,-0.521129582,-0.521420179,0.589098797,0.243367012,0.243095736,-0.756781497,0.355248612,0.354995836,-0.54721841,0.422511108,-0.527598077,-0.618316648,-0.13524779,-0.995528143,-0.135538387,-0.720894355,-0.195388148,-0.32747911,-0.146914161,2.087815627,1.808678305,0.600859844,0.213433305,0.934847573,0.58304446,-0.295578985,-0.145270707,-0.289311752,0.147394646,0.338101016,0.709102157,0.131700352,0.368041473,-1.029915904,0.87712681,0.164960591,0.108743911,0.360830101,0.406652364,0.608889565,2.129665389,0.370003047,-0.029604249,0.749925992,-0.213484553,-0.071579007,0.952881772,0.323449101,-0.504256611,0.351891116,-0.176033649,-0.034170371,-0.31873192,0.661912142,1.797092101,2.663019493,2.043496262,1.168768147,0.005192009,0.796963972,0.759814568
0.1269855,IV-IV,SiGe,M_A,Sc,-0.300204178,-0.300516383,1.149780616,0.462308221,0.944333165,0.303339722,-0.371653546,-0.371981231,0.780991126,-0.570671845,-0.571081488,0.564483772,-0.436764507,-0.437181956,-0.26937347,1.115466023,-0.665749768,0.131026338,-0.461060403,1.068503102,-0.461388089,-0.104182265,-0.043238517,-0.214398242,0.207182769,1.533860494,1.994378047,-0.277222847,0.209427765,-0.354560548,2.041622676,-0.229215217,0.585918968,-0.022793756,0.971199012,-0.223170485,-0.487603131,-0.018364651,-0.050029951,0.029485342,0.066140558,-0.445714852,-0.046560816,0.609680113,0.380800722,-0.656272626,1.091961451,-0.142690782,0.282874237,0.486126843,-0.854940736,-1.830855563,-0.813572758,-0.112597053,-1.253500272,0.353706798,-0.555299057,1.122223134,-0.332051516,0.492345697,1.096937475,1.889592486,-0.922014515,0.060911029,-0.777936881,0.221812578,0.673205282
1.64067318,II-VI,CdTe,M_B,Cl,-2.051670888,-2.051982637,-0.179374358,0.945554419,0.214062382,1.248842751,-1.98482066,-1.985111257,1.105600821,0.243367012,0.243095736,1.552907986,0.355248612,0.354995836,-1.341091313,0.394390089,-0.527598077,-0.618316648,-2.444937273,-0.995528143,-2.445227871,-1.133363402,-0.195388148,-0.32747911,-0.146914161,2.540739375,1.040691904,-0.250348413,0.213433305,3.716159938,0.070451315,-1.22605269,0.536051955,2.023491143,-0.436300856,-2.093597959,3.517461938,0.064119813,0.22896903,-2.622238488,1.123664462,0.164960591,0.169384162,-0.084389177,0.383228372,2.087399867,1.608688304,-2.29114255,-0.078213278,0.749925992,1.434085307,0.00029069,-0.176532971,2.452042326,-1.609515031,0.351891116,-0.806325991,2.925838021,-0.31873192,1.058203966,0.632506469,0.718786634,1.656858912,1.168768147,-0.082012793,1.134333739,2.367398662
0.09308605,II-VI,CdTe,M_B,As,-1.307101964,-1.307399168,-0.179374358,0.544431111,0.214062382,0.34353957,-0.884301052,-0.884591649,0.655557797,0.243367012,0.243095736,-0.379892511,0.355248612,0.354995836,-0.658970217,0.667531411,-0.527598077,-0.618316648,-0.512136776,-0.995528143,-0.512427373,-0.714345089,-0.195388148,-0.32747911,-0.146914161,2.406744704,-0.041372775,0.323079141,0.213433305,1.310837252,0.429579124,-0.510072278,0.357192102,0.284541598,-0.040260015,-0.058697154,1.149338626,0.056981999,0.130727919,-1.292182186,0.848825683,0.164960591,0.129318416,0.245423577,0.325352888,1.162777227,-0.38123317,-0.064235613,0.153102937,0.749925992,-0.787192966,0.023962935,-0.556083253,1.97902161,-0.75904137,0.351891116,-0.321328975,2.268058378,-0.31873192,0.193854314,0.24891844,-0.307593429,1.576455573,1.168768147,0.650928111,0.791607148,1.595758297
2.43219291,II-VI,ZnSe,M_A,Al,0.891888432,0.891691238,-0.892804776,0.044122477,-1.098143076,-0.003437386,-0.032842513,-0.033072086,0.460831572,0.704544979,0.704393558,-0.614791279,0.807940883,0.80782457,0.389738443,-0.414566507,0.04458606,-0.609864736,-0.038408407,-1.086787103,-0.03863798,-0.070057095,-0.127247879,-1.352539223,-0.595430563,1.752828952,0.094583054,1.14704055,0.220550278,0.628359333,0.674302697,-0.33939408,0.108459083,-0.420958654,0.156785275,0.235445978,0.734452947,0.027032815,0.115749643,0.092948548,0.636231819,0.139744976,0.051055668,0.201201723,0.406652364,-0.586393924,0.072629889,0.224102571,-0.109266576,-0.30669012,-0.247632044,-0.146425717,0.903262733,1.33411707,-0.446724326,0.348032528,-0.198570544,1.366022972,-0.239027734,0.002173789,2.591769304,1.123449398,0.230357482,-0.032782123,-0.451184559,0.486635345,0.974159114
0.06619186,III-V,InAs,M_A,Ca,-0.533911073,-0.532516905,0.164159441,0.651504248,-0.096866057,0.138412291,0.657691163,0.659193634,1.693734112,-1.129333571,-1.127915165,-0.908068137,-0.890263838,-0.888807246,-0.498439926,0.808998029,-0.448884916,0.212052684,1.41014201,0.233022388,1.411644481,-0.340905006,-0.113083899,1.48024298,1.069673626,-0.301306026,0.986485643,0.131744766,0.934570875,-0.189575482,-0.471021329,0.414508489,0.227275741,-0.149537912,0.309229544,0.541501413,-0.557775301,0.006980628,-0.281417052,0.176105068,-0.504608574,-0.3108238,-0.077145847,0.686217278,0.368495363,-0.776336036,-0.953339164,1.475395492,2.534757336,0.080691742,0.742762936,0.638143309,-0.749475646,-0.21985434,-0.846403276,-0.619669829,0.43983402,-0.180450274,-0.310278342,1.085319918,-0.467593719,-0.368143168,1.009081365,-0.571838844,-0.799561591,-0.050871546,-0.696731942
0.26903463,III-V,BP,M_A,Be,-0.098405645,-0.09866694,-0.335241851,-0.75356678,-0.044517171,-1.35540086,0.254369121,0.254091676,-0.273216897,0.393104898,0.392865634,-2.684214568,-0.884634159,-0.885069016,-0.047954949,-0.899881244,0.166692375,-0.565728479,2.231449632,0.045332444,2.231172187,-0.272255404,-1.056546338,-0.529269124,1.600408091,-0.301306026,2.501910258,1.313290192,0.209460966,-2.163911973,2.211251172,-0.130080736,0.822037469,0.49025383,-0.778550097,-3.795176533,-1.971477872,-0.001297876,0.237383358,0.130671041,0.159254958,-1.116025062,0.077437138,0.247443639,0.368495363,0.689551792,-0.953339164,-5.357908714,2.808641266,-0.04197765,1.353499744,-0.039239479,-1.116088012,2.143548221,0.885418253,0.354059992,0.751275084,0.124059563,-0.215269829,1.101459338,1.791433241,-0.368143168,-1.024517694,-1.044581313,0.271518565,0.043611344,-0.224302473
0.85884952,II-VI,CdTe,M_A,Cr,0.320444376,0.320178969,-0.179374358,0.531599567,0.214062382,-0.081572548,-0.334041248,-0.334331846,0.589098797,0.243367012,0.243095736,-0.47233698,0.355248612,0.354995836,-0.533575988,0.411585455,-0.527598077,-0.618316648,-0.419692307,-0.995528143,-0.419982905,-0.700941102,-0.195388148,-0.32747911,-0.146914161,2.221810297,1.870259222,0.698342529,0.213433305,1.268760009,0.952306207,-0.173862315,0.192756152,-0.584933174,0.122914625,0.038630699,0.990630481,0.090203148,0.240208832,-1.112129158,0.911481658,0.164960591,0.024540943,0.346011741,0.406652364,0.395297644,2.129665389,0.042275756,0.053926607,0.749925992,-0.646472034,-0.047906762,0.946153663,-0.149571616,-0.359676088,0.351891116,-0.093584156,-0.691950014,-0.31873192,0.468782649,1.413504072,2.663019493,1.959148463,1.168768147,-0.0136515,0.780643658,0.481166659
0.96515565,II-VI,CdTe,M_A,Co,0.06286907,0.062598631,-0.179374358,0.569801787,0.214062382,0.117594151,-0.576155562,-0.576446159,0.589098797,0.243367012,0.243095736,-0.429670302,0.355248612,0.354995836,-0.526754777,0.444362414,-0.527598077,-0.618316648,-0.462358985,-0.995528143,-0.462649582,-0.740847608,-0.195388148,-0.32747911,-0.146914161,2.020818292,1.896651043,0.572188467,0.213433305,1.241792091,0.972247012,-0.331378006,0.226833902,-0.202364274,0.080074588,-0.006289849,1.03285973,0.178051633,0.517286967,-1.256002352,0.859949387,0.164960591,0.184351437,0.308985289,0.420220549,0.698006757,1.110996145,-0.006883337,-0.061731501,0.749925992,-0.711420156,-0.083415129,1.11387952,0.559959459,-0.546780294,0.351891116,-0.2002835,0.29471945,-0.31873192,0.306492979,1.988886116,1.123449398,2.212684149,1.168768147,0.038739566,0.813284286,0.866986841
